Date,Team,MP
20190308,Cristiano Felicio,7.38
20190308,Andre Drummond,43.12
20190308,Blake Griffin,33.06
20190308,Bruce Brown,25.27
20190308,Reggie Jackson,22.47
20190308,Wayne Ellington,22.08
20190308,Luke Kennard,27.33
20190308,Ish Smith,24.46
20190308,Langston Galloway,21.18
20190308,Thon Maker,15.47
20190308,Glenn Robinson,3.55
20190308,James Harden,32.12
20190308,P.J. Tucker,29.42
20190308,Clint Capela,29.22
20190308,Eric Gordon,28.52
20190308,Chris Paul,28.13
20190308,Austin Rivers,28.13
20190308,Gerald Green,24.2
20190308,Iman Shumpert,18.12
20190308,Nene Hilario,10.02
20190308,Gary Clark,7.04
20190308,Terrence Jones,3.48
20190308,Tobias Harris,33.34
20190308,Jimmy Butler,33.32
20190308,Ben Simmons,33.31
20190308,J.J. Redick,27.56
20190308,Amir Johnson,12.38
20190308,T.J. McConnell,24.1
20190308,Mike Scott,23.11
20190308,Jonah Bolden,22.31
20190308,James Ennis,13.39
20190308,Justin Patton,10.29
20190308,Jonathon Simmons,4.49
20190308,Avery Bradley,35.48
20190308,Mike Conley,32.21
20190308,Justin Holiday,26.11
20190308,Jonas Valanciunas,25.02
20190308,Joakim Noah,20.37
20190308,Delon Wright,29.36
20190308,Chandler Parsons,21.39
20190308,C.J. Miles,19.41
20190308,Ivan Rabb,15.17
20190308,Bruno Caboclo,9.04
20190308,Tyler Dorsey,4.43
20190308,Donovan Mitchell,38.36
20190308,Joe Ingles,35.08
20190308,Rudy Gobert,33.07
20190308,Royce O'Neale,29.01
20190308,Derrick Favors,22.23
20190308,Jae Crowder,31.57
20190308,Kyle Korver,30.58
20190308,Thabo Sefolosha,13.51
20190308,Grayson Allen,4.24
20190308,Georges Niang,0.35
20190308,Josh Richardson,35.1
20190308,Justise Winslow,34.59
20190308,Kelly Olynyk,25.05
20190308,Bam Adebayo,24.47
20190308,Dion Waiters,17.22
20190308,Hassan Whiteside,23.13
20190308,Derrick Jones,22.55
20190308,Rodney McGruder,21.01
20190308,Dwyane Wade,19.49
20190308,Goran Dragic,15.39
20190308,Cedi Osman,35.52
20190308,Collin Sexton,34.42
20190308,Kevin Love,30.38
20190308,Brandon Knight,25.33
20190308,Larry Nance,16.49
20190308,Jordan Clarkson,28.46
20190308,David Nwaba,22.59
20190308,Marquese Chriss,18.2
20190308,Ante Zizic,14.5
20190308,Nik Stauskas,11.31
20190308,Frank Jackson,36.44
20190308,Julius Randle,32.21
20190308,Elfrid Payton,28.46
20190308,Kenrich Williams,28.38
20190308,Jahlil Okafor,17.06
20190308,Ian Clark,26.43
20190308,Cheick Diallo,23.3
20190308,Darius Miller,19.52
20190308,Stanley Johnson,14.14
20190308,Solomon Hill,12.06
20190308,Kyle Lowry,34.27
20190308,Pascal Siakam,29.11
20190308,Kawhi Leonard,27.17
20190308,Danny Green,23.47
20190308,Marc Gasol,18.57
20190308,Serge Ibaka,25.29
20190308,OG Anunoby,22.46
20190308,Norman Powell,22.1
20190308,Jeremy Lin,22.07
20190308,Patrick McCaw,6.41
20190308,Malcolm Miller,3.34
20190308,Chris Boucher,3.34
20190308,Draymond Green,36.27
20190308,Kevin Durant,35.52
20190308,Klay Thompson,35.24
20190308,Stephen Curry,34.21
20190308,DeMarcus Cousins,27.32
20190308,Andre Iguodala,20.18
20190308,Kevon Looney,15.14
20190308,Shaun Livingston,12.46
20190308,Alfonzo McKinnie,6.55
20190308,Jordan Bell,6.35
20190308,Jonas Jerebko,4.24
20190308,Damion Lee,2.05
20190308,Quinn Cook,2.05
20190308,Nikola Jokic,28.48
20190308,Will Barton,25.43
20190308,Jamal Murray,22.48
20190308,Gary Harris,22.21
20190308,Paul Millsap,15.39
20190308,Monte Morris,28.34
20190308,Malik Beasley,26.47
20190308,Torrey Craig,25.57
20190308,Mason Plumlee,23.08
20190308,Isaiah Thomas,14.53
20190308,Juan Hernangomez,3.16
20190308,Jarred Vanderbilt,2.05
20190308,Danilo Gallinari,33.36
20190308,Landry Shamet,30.48
20190308,Patrick Beverley,27.06
20190308,Shai Gilgeous-Alexander,25.37
20190308,Ivica Zubac,23.2
20190308,Lou Williams,34.06
20190308,Montrezl Harrell,24.4
20190308,Garrett Temple,17.48
20190308,JaMychal Green,14.24
20190308,Tyrone Wallace,5.12
20190308,Sindarius Thornwell,3.23
20190308,Terrance Ferguson,33.43
20190308,Russell Westbrook,31.58
20190308,Steven Adams,31.42
20190308,Jerami Grant,30.05
20190308,Paul George,27.33
20190308,Dennis Schroder,33.0
20190308,Abdel Nader,18.38
20190308,Markieff Morris,17.03
20190308,Nerlens Noel,16.09
20190308,Donte Grantham,0.09
20190309,Damyean Dotson,33.18
20190309,Dennis Smith,32.23
20190309,DeAndre Jordan,26.03
20190309,Lance Thomas,25.07
20190309,Kevin Knox,23.01
20190309,Allonzo Trier,24.09
20190309,Emmanuel Mudiay,23.39
20190309,Mitchell Robinson,21.57
20190309,Luke Kornet,13.16
20190309,John Jenkins,12.39
20190309,Henry Ellenson,4.28
20190309,De'Aaron Fox,37.25
20190309,Harrison Barnes,37.25
20190309,Buddy Hield,36.07
20190309,Bogdan Bogdanovic,29.48
20190309,Willie Cauley-Stein,28.42
20190309,Nemanja Bjelica,28.47
20190309,Harry Giles,19.18
20190309,Corey Brewer,11.53
20190309,Yogi Ferrell,10.35
20190309,John Collins,29.55
20190309,Alex Len,29.24
20190309,Taurean Prince,29.0
20190309,Trae Young,28.39
20190309,Kevin Huerter,23.43
20190309,Vince Carter,25.33
20190309,Jaylen Adams,19.21
20190309,Kent Bazemore,19.19
20190309,DeAndre' Bembry,18.19
20190309,Tyler Zeller,7.0
20190309,B.J. Johnson,5.39
20190309,Justin Anderson,4.05
20190309,Joe Harris,33.31
20190309,D'Angelo Russell,31.02
20190309,Jarrett Allen,29.42
20190309,Allen Crabbe,27.36
20190309,Rodions Kurucs,20.43
20190309,Spencer Dinwiddie,30.2
20190309,DeMarre Carroll,27.33
20190309,Caris LeVert,21.14
20190309,Ed Davis,18.18
20190309,Karl-Anthony Towns,37.22
20190309,Keita Bates-Diop,36.3
20190309,Jeff Teague,34.28
20190309,Dario Saric,19.13
20190309,Josh Okogie,18.41
20190309,Derrick Rose,30.24
20190309,Anthony Tolliver,25.32
20190309,Taj Gibson,23.5
20190309,Cameron Reynolds,20.03
20190309,Tyus Jones,18.54
20190309,Bradley Beal,45.22
20190309,Trevor Ariza,41.06
20190309,Tomas Satoransky,40.54
20190309,Jeff Green,38.24
20190309,Bobby Portis,30.31
20190309,Jabari Parker,26.4
20190309,Thomas Bryant,15.15
20190309,Sam Dekker,14.06
20190309,Troy Brown,12.39
20190309,Moritz Wagner,34.06
20190309,Rajon Rondo,31.06
20190309,LeBron James,27.46
20190309,Kentavious Caldwell-Pope,16.13
20190309,JaVale McGee,16.05
20190309,Alex Caruso,29.44
20190309,Johnathan Williams,28.32
20190309,Josh Hart,28.23
20190309,Reggie Bullock,22.21
20190309,Isaac Bonga,5.42
20190309,Kyrie Irving,34.46
20190309,Marcus Smart,29.02
20190309,Al Horford,27.52
20190309,Marcus Morris,26.51
20190309,Jayson Tatum,26.43
20190309,Gordon Hayward,29.46
20190309,Jaylen Brown,20.4
20190309,Terry Rozier,18.57
20190309,Aron Baynes,16.17
20190309,Daniel Theis,3.51
20190309,Semi Ojeleye,1.51
20190309,Brad Wanamaker,1.51
20190309,Guerschon Yabusele,1.32
20190309,Brook Lopez,29.52
20190309,Giannis Antetokounmpo,29.48
20190309,Khris Middleton,28.21
20190309,Eric Bledsoe,27.25
20190309,Malcolm Brogdon,26.32
20190309,Nikola Mirotic,24.39
20190309,Tony Snell,20.39
20190309,Donte DiVincenzo,17.48
20190309,Ersan Ilyasova,17.29
20190309,Pat Connaughton,15.17
20190309,D.J. Wilson,2.09
20190309,Nicolas Batum,36.37
20190309,Kemba Walker,31.14
20190309,Marvin Williams,31.12
20190309,Miles Bridges,25.53
20190309,Cody Zeller,23.06
20190309,Jeremy Lamb,27.0
20190309,Frank Kaminsky,21.02
20190309,Dwayne Bacon,19.47
20190309,Devonte' Graham,17.06
20190309,Willy Hernangomez,3.52
20190309,Malik Monk,3.08
20190309,CJ McCollum,30.24
20190309,Damian Lillard,29.16
20190309,Al-Farouq Aminu,24.28
20190309,Maurice Harkless,22.37
20190309,Jusuf Nurkic,22.25
20190309,Jake Layman,25.23
20190309,Seth Curry,21.18
20190309,Enes Kanter,16.34
20190309,Zach Collins,16.34
20190309,Anfernee Simons,9.05
20190309,Meyers Leonard,9.01
20190309,Rodney Hood,8.31
20190309,Skal Labissiere,4.24
20190309,Tyler Johnson,32.27
20190309,Deandre Ayton,31.48
20190309,Devin Booker,30.35
20190309,Kelly Oubre,29.15
20190309,Dragan Bender,15.37
20190309,Mikal Bridges,26.11
20190309,Josh Jackson,21.52
20190309,Jamal Crawford,20.29
20190309,Richaun Holmes,12.21
20190309,De'Anthony Melton,8.05
20190309,Troy Daniels,7.29
20190309,Ray Spalding,3.51
20190310,Andre Drummond,29.5
20190310,Blake Griffin,26.49
20190310,Reggie Jackson,24.3
20190310,Wayne Ellington,14.52
20190310,Glenn Robinson,13.16
20190310,Luke Kennard,31.04
20190310,Langston Galloway,29.03
20190310,Thon Maker,21.11
20190310,Ish Smith,20.16
20190310,Jon Leuer,18.1
20190310,Khyri Thomas,7.45
20190310,Jose Calderon,3.14
20190310,Ryan Arcidiacono,26.16
20190310,Otto Porter,26.08
20190310,Lauri Markkanen,25.58
20190310,Robin Lopez,23.32
20190310,Kris Dunn,22.07
20190310,Shaquille Harrison,31.36
20190310,Wayne Selden,27.55
20190310,Timothe Luwawu-Cabarrot,24.2
20190310,Cristiano Felicio,18.35
20190310,Antonio Blakeney,13.33
20190310,Justise Winslow,28.25
20190310,Bam Adebayo,27.28
20190310,Josh Richardson,26.25
20190310,Dion Waiters,24.58
20190310,Kelly Olynyk,24.19
20190310,Derrick Jones,23.59
20190310,Dwyane Wade,21.18
20190310,Goran Dragic,20.59
20190310,Rodney McGruder,20.34
20190310,Hassan Whiteside,17.52
20190310,Ryan Anderson,3.43
20190310,Kyle Lowry,35.27
20190310,Pascal Siakam,29.07
20190310,Danny Green,26.09
20190310,Patrick McCaw,26.02
20190310,Serge Ibaka,22.21
20190310,Norman Powell,24.27
20190310,OG Anunoby,23.55
20190310,Jeremy Lin,23.1
20190310,Marc Gasol,21.56
20190310,Malcolm Miller,3.43
20190310,Chris Boucher,3.43
20190310,Tobias Harris,35.01
20190310,Ben Simmons,34.59
20190310,J.J. Redick,34.03
20190310,Jimmy Butler,31.19
20190310,Joel Embiid,27.59
20190310,Mike Scott,25.34
20190310,Amir Johnson,17.24
20190310,James Ennis,17.13
20190310,T.J. McConnell,13.01
20190310,Jonathon Simmons,1.09
20190310,Justin Patton,1.09
20190310,Jonah Bolden,1.09
20190310,Wesley Matthews,39.15
20190310,Thaddeus Young,37.12
20190310,Bojan Bogdanovic,33.34
20190310,Darren Collison,30.23
20190310,Myles Turner,19.06
20190310,Cory Joseph,22.24
20190310,Domantas Sabonis,20.11
20190310,Doug McDermott,14.46
20190310,Aaron Holiday,8.12
20190310,Kyle O'Quinn,7.34
20190310,T.J. Leaf,5.05
20190310,Edmond Sumner,1.09
20190310,Davon Reed,1.09
20190310,Trae Young,31.06
20190310,Taurean Prince,30.53
20190310,Kevin Huerter,30.17
20190310,John Collins,30.15
20190310,Alex Len,28.42
20190310,Kent Bazemore,22.1
20190310,Dewayne Dedmon,20.18
20190310,Jaylen Adams,16.54
20190310,Vince Carter,16.1
20190310,DeAndre' Bembry,13.15
20190310,Julius Randle,34.39
20190310,Frank Jackson,32.33
20190310,Elfrid Payton,30.58
20190310,Kenrich Williams,30.09
20190310,Anthony Davis,21.05
20190310,Darius Miller,29.05
20190310,Ian Clark,19.03
20190310,Solomon Hill,15.2
20190310,Cheick Diallo,12.26
20190310,Jahlil Okafor,8.16
20190310,Dairis Bertans,6.26
20190310,Avery Bradley,37.24
20190310,Mike Conley,35.17
20190310,Jonas Valanciunas,24.34
20190310,Justin Holiday,20.35
20190310,Bruno Caboclo,17.51
20190310,C.J. Miles,28.54
20190310,Delon Wright,25.42
20190310,Joakim Noah,23.26
20190310,Chandler Parsons,14.31
20190310,Ivan Rabb,7.02
20190310,Tyler Dorsey,4.43
20190310,Nikola Vucevic,34.39
20190310,Jonathan Isaac,33.08
20190310,D.J. Augustin,31.22
20190310,Aaron Gordon,30.59
20190310,Evan Fournier,13.42
20190310,Wesley Iwundu,31.3
20190310,Terrence Ross,27.58
20190310,Jerian Grant,16.38
20190310,Khem Birch,13.21
20190310,Jarell Martin,6.41
20190310,Luka Doncic,37.16
20190310,Jalen Brunson,34.3
20190310,Dorian Finney-Smith,30.07
20190310,Tim Hardaway,29.13
20190310,Dwight Powell,26.07
20190310,Maxi Kleber,30.48
20190310,Justin Jackson,22.41
20190310,Devin Harris,19.56
20190310,Dirk Nowitzki,7.11
20190310,Courtney Lee,2.11
20190310,P.J. Tucker,37.51
20190310,Clint Capela,35.39
20190310,James Harden,33.55
20190310,Chris Paul,32.5
20190310,Eric Gordon,31.48
20190310,Austin Rivers,28.07
20190310,Gerald Green,22.16
20190310,Nene Hilario,12.21
20190310,Iman Shumpert,5.13
20190310,Keita Bates-Diop,34.47
20190310,Jeff Teague,32.59
20190310,Taj Gibson,30.05
20190310,Josh Okogie,26.05
20190310,Dario Saric,21.29
20190310,Anthony Tolliver,24.49
20190310,Tyus Jones,19.35
20190310,Cameron Reynolds,18.08
20190310,Gorgui Dieng,17.55
20190310,Derrick Rose,7.58
20190310,Jerryd Bayless,2.46
20190310,C.J. Williams,1.42
20190310,Jared Terrell,1.42
20190310,Damyean Dotson,40.37
20190310,Dennis Smith,28.35
20190310,Noah Vonleh,27.36
20190310,Kevin Knox,27.26
20190310,DeAndre Jordan,15.09
20190310,Mitchell Robinson,32.51
20190310,Allonzo Trier,24.11
20190310,Emmanuel Mudiay,20.4
20190310,Lance Thomas,12.35
20190310,John Jenkins,10.2
20190310,LaMarcus Aldridge,37.47
20190310,DeMar DeRozan,36.29
20190310,Derrick White,28.43
20190310,Bryn Forbes,27.1
20190310,Jakob Poeltl,26.36
20190310,Marco Belinelli,29.54
20190310,Davis Bertans,26.42
20190310,Patty Mills,22.37
20190310,Dante Cunningham,4.02
20190310,Giannis Antetokounmpo,35.12
20190310,Brook Lopez,33.22
20190310,Khris Middleton,30.52
20190310,Eric Bledsoe,30.31
20190310,Malcolm Brogdon,23.04
20190310,Pat Connaughton,24.37
20190310,Nikola Mirotic,21.5
20190310,Pau Gasol,14.38
20190310,Donte DiVincenzo,13.26
20190310,Tony Snell,12.28
20190310,Klay Thompson,35.53
20190310,Stephen Curry,34.55
20190310,Draymond Green,31.37
20190310,Kevin Durant,30.23
20190310,DeMarcus Cousins,28.08
20190310,Andre Iguodala,29.15
20190310,Kevon Looney,17.15
20190310,Shaun Livingston,14.48
20190310,Alfonzo McKinnie,13.02
20190310,Quinn Cook,4.41
20190310,Devin Booker,40.36
20190310,Tyler Johnson,34.59
20190310,Deandre Ayton,34.11
20190310,Kelly Oubre,32.56
20190310,Dragan Bender,15.04
20190310,Mikal Bridges,26.37
20190310,Josh Jackson,21.23
20190310,Troy Daniels,20.24
20190310,Richaun Holmes,13.49
20190311,Collin Sexton,36.15
20190311,Cedi Osman,35.03
20190311,Kevin Love,28.41
20190311,Ante Zizic,26.54
20190311,Brandon Knight,23.35
20190311,Jordan Clarkson,30.46
20190311,Nik Stauskas,23.48
20190311,David Nwaba,16.4
20190311,Marquese Chriss,13.56
20190311,Channing Frye,2.11
20190311,Deng Adel,2.11
20190311,Kawhi Leonard,30.35
20190311,Kyle Lowry,29.34
20190311,Pascal Siakam,29.03
20190311,Marc Gasol,21.4
20190311,Danny Green,19.48
20190311,OG Anunoby,25.38
20190311,Jeremy Lin,20.51
20190311,Norman Powell,18.57
20190311,Patrick McCaw,18.53
20190311,Serge Ibaka,17.25
20190311,Malcolm Miller,3.48
20190311,Chris Boucher,3.48
20190311,Bradley Beal,38.13
20190311,Tomas Satoransky,36.59
20190311,Trevor Ariza,36.43
20190311,Bobby Portis,33.19
20190311,Jeff Green,29.28
20190311,Jabari Parker,23.37
20190311,Chasson Randle,14.34
20190311,Thomas Bryant,13.44
20190311,Troy Brown,13.23
20190311,De'Aaron Fox,38.15
20190311,Harrison Barnes,34.37
20190311,Buddy Hield,33.12
20190311,Willie Cauley-Stein,26.27
20190311,Bogdan Bogdanovic,24.5
20190311,Nemanja Bjelica,36.04
20190311,Harry Giles,21.33
20190311,Corey Brewer,15.17
20190311,Yogi Ferrell,5.11
20190311,Alec Burks,4.34
20190311,Allen Crabbe,34.48
20190311,Jarrett Allen,25.05
20190311,D'Angelo Russell,24.11
20190311,Joe Harris,22.47
20190311,Rodions Kurucs,19.48
20190311,Caris LeVert,27.02
20190311,Spencer Dinwiddie,24.34
20190311,Ed Davis,17.36
20190311,Jared Dudley,15.04
20190311,DeMarre Carroll,13.08
20190311,Theo Pinson,5.19
20190311,Rondae Hollis-Jefferson,5.19
20190311,Shabazz Napier,5.19
20190311,Andre Drummond,29.03
20190311,Blake Griffin,25.57
20190311,Wayne Ellington,22.17
20190311,Reggie Jackson,18.08
20190311,Bruce Brown,14.27
20190311,Ish Smith,29.22
20190311,Langston Galloway,27.14
20190311,Luke Kennard,24.46
20190311,Thon Maker,18.22
20190311,Glenn Robinson,9.09
20190311,Khyri Thomas,8.1
20190311,Zaza Pachulia,7.46
20190311,Jon Leuer,5.19
20190311,James Harden,35.0
20190311,Eric Gordon,33.08
20190311,P.J. Tucker,31.29
20190311,Clint Capela,30.48
20190311,Chris Paul,28.56
20190311,Austin Rivers,22.05
20190311,Kenneth Faried,19.3
20190311,Iman Shumpert,19.18
20190311,Gerald Green,18.17
20190311,Gary Clark,1.29
20190311,Kemba Walker,40.27
20190311,Jeremy Lamb,37.23
20190311,Dwayne Bacon,34.48
20190311,Miles Bridges,29.38
20190311,Willy Hernangomez,24.25
20190311,Malik Monk,26.09
20190311,Frank Kaminsky,21.42
20190311,Devonte' Graham,18.39
20190311,Bismack Biyombo,6.49
20190311,Royce O'Neale,40.15
20190311,Donovan Mitchell,37.03
20190311,Rudy Gobert,35.11
20190311,Joe Ingles,30.13
20190311,Derrick Favors,21.53
20190311,Jae Crowder,29.11
20190311,Kyle Korver,21.47
20190311,Dante Exum,14.38
20190311,Thabo Sefolosha,5.13
20190311,Grayson Allen,1.32
20190311,Ekpe Udoh,1.32
20190311,Georges Niang,1.32
20190311,Russell Westbrook,37.2
20190311,Jerami Grant,35.25
20190311,Paul George,34.58
20190311,Steven Adams,33.28
20190311,Terrance Ferguson,26.37
20190311,Dennis Schroder,30.1
20190311,Nerlens Noel,14.32
20190311,Abdel Nader,14.13
20190311,Markieff Morris,7.54
20190311,Patrick Patterson,3.59
20190311,Donte Grantham,0.42
20190311,Deonte Burton,0.42
20190311,Patrick Beverley,31.0
20190311,Danilo Gallinari,27.12
20190311,Ivica Zubac,26.4
20190311,Landry Shamet,24.3
20190311,Shai Gilgeous-Alexander,21.54
20190311,Garrett Temple,24.02
20190311,Lou Williams,23.13
20190311,Montrezl Harrell,21.2
20190311,JaMychal Green,16.25
20190311,Tyrone Wallace,9.41
20190311,Wilson Chandler,9.17
20190311,Sindarius Thornwell,4.46
20190311,Kyrie Irving,33.44
20190311,Jaylen Brown,31.14
20190311,Marcus Smart,26.3
20190311,Al Horford,25.33
20190311,Marcus Morris,24.39
20190311,Terry Rozier,25.44
20190311,Gordon Hayward,21.57
20190311,Semi Ojeleye,17.34
20190311,Aron Baynes,9.08
20190311,Daniel Theis,8.56
20190311,Brad Wanamaker,5.19
20190311,Guerschon Yabusele,5.19
20190311,Robert Williams,4.23
20190312,Myles Turner,37.06
20190312,Wesley Matthews,36.58
20190312,Bojan Bogdanovic,36.17
20190312,Thaddeus Young,33.04
20190312,Darren Collison,30.35
20190312,Cory Joseph,23.27
20190312,Domantas Sabonis,17.58
20190312,Doug McDermott,14.23
20190312,Aaron Holiday,6.45
20190312,T.J. Leaf,3.27
20190312,Damyean Dotson,36.22
20190312,DeAndre Jordan,35.07
20190312,Noah Vonleh,33.18
20190312,Dennis Smith,25.21
20190312,Kevin Knox,24.49
20190312,Emmanuel Mudiay,32.27
20190312,Allonzo Trier,22.35
20190312,Mitchell Robinson,12.53
20190312,Lance Thomas,12.07
20190312,John Jenkins,5.01
20190312,Tobias Harris,39.0
20190312,Ben Simmons,37.4
20190312,J.J. Redick,34.5
20190312,Joel Embiid,34.22
20190312,James Ennis,22.1
20190312,Mike Scott,30.29
20190312,Jonathon Simmons,17.31
20190312,Boban Marjanovic,13.38
20190312,T.J. McConnell,10.2
20190312,Cedi Osman,35.39
20190312,Collin Sexton,35.24
20190312,Ante Zizic,34.1
20190312,David Nwaba,30.2
20190312,Brandon Knight,26.09
20190312,Jordan Clarkson,30.14
20190312,Nik Stauskas,17.22
20190312,Deng Adel,16.52
20190312,Channing Frye,13.5
20190312,Robin Lopez,34.56
20190312,Lauri Markkanen,34.5
20190312,Kris Dunn,32.57
20190312,Otto Porter,32.34
20190312,Ryan Arcidiacono,31.33
20190312,Shaquille Harrison,25.04
20190312,Wayne Selden,13.52
20190312,Timothe Luwawu-Cabarrot,11.4
20190312,Antonio Blakeney,11.14
20190312,Cristiano Felicio,9.15
20190312,Brandon Sampson,2.05
20190312,Kyle Kuzma,33.43
20190312,LeBron James,33.24
20190312,JaVale McGee,32.38
20190312,Rajon Rondo,30.53
20190312,Reggie Bullock,22.03
20190312,Kentavious Caldwell-Pope,31.24
20190312,Josh Hart,24.11
20190312,Alex Caruso,10.59
20190312,Moritz Wagner,10.07
20190312,Johnathan Williams,4.19
20190312,Mike Muscala,4.1
20190312,Andre Ingram,2.09
20190312,Dwight Powell,39.13
20190312,Jalen Brunson,36.31
20190312,Dorian Finney-Smith,35.0
20190312,Luka Doncic,33.42
20190312,Dirk Nowitzki,18.29
20190312,Maxi Kleber,33.4
20190312,Tim Hardaway,22.24
20190312,Devin Harris,15.38
20190312,Justin Jackson,3.31
20190312,Salah Mejri,1.52
20190312,DeMar DeRozan,38.26
20190312,LaMarcus Aldridge,38.11
20190312,Derrick White,32.48
20190312,Jakob Poeltl,28.55
20190312,Bryn Forbes,26.52
20190312,Davis Bertans,25.5
20190312,Marco Belinelli,23.51
20190312,Patty Mills,22.03
20190312,Drew Eubanks,3.04
20190312,Julius Randle,35.42
20190312,Elfrid Payton,34.27
20190312,Frank Jackson,34.22
20190312,Kenrich Williams,23.43
20190312,Anthony Davis,21.29
20190312,Darius Miller,28.55
20190312,Ian Clark,21.47
20190312,Cheick Diallo,14.28
20190312,Dairis Bertans,7.33
20190312,Solomon Hill,6.56
20190312,Jason Smith,6.15
20190312,Stanley Johnson,4.23
20190312,Brook Lopez,30.06
20190312,Khris Middleton,29.59
20190312,Eric Bledsoe,28.41
20190312,Giannis Antetokounmpo,26.03
20190312,Malcolm Brogdon,20.18
20190312,Tony Snell,26.55
20190312,Nikola Mirotic,23.59
20190312,Pat Connaughton,23.48
20190312,Ersan Ilyasova,16.51
20190312,Donte DiVincenzo,13.19
20190312,Paul Millsap,32.46
20190312,Jamal Murray,31.33
20190312,Will Barton,31.25
20190312,Gary Harris,27.53
20190312,Nikola Jokic,26.24
20190312,Monte Morris,26.54
20190312,Mason Plumlee,20.41
20190312,Malik Beasley,20.07
20190312,Torrey Craig,12.2
20190312,Juan Hernangomez,3.34
20190312,Jarred Vanderbilt,3.33
20190312,Thomas Welsh,2.49
20190312,Keita Bates-Diop,33.1
20190312,Karl-Anthony Towns,32.0
20190312,Tyus Jones,26.37
20190312,Josh Okogie,23.2
20190312,Dario Saric,19.14
20190312,Cameron Reynolds,25.22
20190312,Jerryd Bayless,21.31
20190312,Taj Gibson,20.47
20190312,C.J. Williams,18.01
20190312,Anthony Tolliver,15.35
20190312,Gorgui Dieng,4.22
20190312,JaMychal Green,32.21
20190312,Patrick Beverley,31.58
20190312,Shai Gilgeous-Alexander,26.56
20190312,Landry Shamet,26.26
20190312,Ivica Zubac,22.12
20190312,Lou Williams,26.35
20190312,Montrezl Harrell,25.48
20190312,Wilson Chandler,19.15
20190312,Garrett Temple,14.52
20190312,Tyrone Wallace,11.05
20190312,Sindarius Thornwell,2.29
20190312,CJ McCollum,35.28
20190312,Damian Lillard,33.53
20190312,Maurice Harkless,26.41
20190312,Jusuf Nurkic,25.22
20190312,Al-Farouq Aminu,24.54
20190312,Jake Layman,25.14
20190312,Enes Kanter,20.08
20190312,Seth Curry,20.07
20190312,Zach Collins,12.53
20190312,Evan Turner,10.16
20190312,Gary Trent,2.31
20190312,Skal Labissiere,2.31
20190313,Paul George,36.55
20190313,Russell Westbrook,35.49
20190313,Steven Adams,30.28
20190313,Terrance Ferguson,29.13
20190313,Jerami Grant,28.21
20190313,Dennis Schroder,28.3
20190313,Nerlens Noel,17.32
20190313,Deonte Burton,15.01
20190313,Abdel Nader,13.49
20190313,Raymond Felton,4.22
20190313,Allen Crabbe,35.09
20190313,D'Angelo Russell,33.41
20190313,Joe Harris,30.41
20190313,Jarrett Allen,30.28
20190313,Rodions Kurucs,27.08
20190313,Spencer Dinwiddie,27.24
20190313,Caris LeVert,18.53
20190313,Jared Dudley,18.17
20190313,Ed Davis,17.32
20190313,Theo Pinson,0.47
20190313,Bradley Beal,39.06
20190313,Tomas Satoransky,37.13
20190313,Jeff Green,27.33
20190313,Bobby Portis,22.36
20190313,Trevor Ariza,22.05
20190313,Jabari Parker,27.44
20190313,Thomas Bryant,25.24
20190313,Chasson Randle,21.24
20190313,Troy Brown,16.54
20190313,Nikola Vucevic,34.47
20190313,Aaron Gordon,33.5
20190313,D.J. Augustin,33.13
20190313,Evan Fournier,31.56
20190313,Jonathan Isaac,27.21
20190313,Terrence Ross,29.24
20190313,Wesley Iwundu,21.29
20190313,Jerian Grant,14.47
20190313,Khem Birch,13.13
20190313,Kevin Huerter,26.56
20190313,John Collins,25.22
20190313,Taurean Prince,25.08
20190313,Trae Young,24.49
20190313,Dewayne Dedmon,21.26
20190313,Jaylen Adams,23.11
20190313,Alex Len,22.55
20190313,DeAndre' Bembry,22.52
20190313,Kent Bazemore,17.25
20190313,Vince Carter,16.22
20190313,Justin Anderson,6.16
20190313,B.J. Johnson,3.39
20190313,Tyler Zeller,3.39
20190313,Mike Conley,25.55
20190313,Ivan Rabb,24.39
20190313,Jonas Valanciunas,19.31
20190313,Avery Bradley,19.15
20190313,Justin Holiday,18.16
20190313,C.J. Miles,32.37
20190313,Delon Wright,29.44
20190313,Joakim Noah,23.52
20190313,Tyler Dorsey,20.18
20190313,Chandler Parsons,15.23
20190313,Bruno Caboclo,10.3
20190313,Josh Richardson,30.56
20190313,Dion Waiters,27.38
20190313,Justise Winslow,25.39
20190313,Kelly Olynyk,21.27
20190313,Bam Adebayo,16.57
20190313,Derrick Jones,31.24
20190313,Dwyane Wade,22.0
20190313,Hassan Whiteside,19.42
20190313,Goran Dragic,18.5
20190313,Rodney McGruder,13.06
20190313,Udonis Haslem,6.3
20190313,Ryan Anderson,5.51
20190313,Blake Griffin,29.58
20190313,Wayne Ellington,25.15
20190313,Andre Drummond,24.0
20190313,Reggie Jackson,23.34
20190313,Bruce Brown,9.34
20190313,Luke Kennard,28.46
20190313,Langston Galloway,20.43
20190313,Ish Smith,18.35
20190313,Thon Maker,17.57
20190313,Glenn Robinson,16.04
20190313,Zaza Pachulia,13.52
20190313,Khyri Thomas,5.51
20190313,Sviatoslav Mykhailiuk,5.51
20190313,Clint Capela,39.43
20190313,James Harden,37.24
20190313,P.J. Tucker,35.28
20190313,Chris Paul,33.06
20190313,Eric Gordon,31.14
20190313,Austin Rivers,20.18
